RID,VERSION,STATUS,IP,HTTP_URL,SESSION,START,DURATION,SRC,EXTID,RAND_A_slot1,RAND_A_slot2,RAND_A_slot3,RAND_A_slot4,RAND_A_slot5,RAND_A_slot6,RAND_A_slot7,RAND_A_slot8,RAND_A_slot9,RAND_A_slot10,RAND_A_slot11,RAND_A_slot12,RAND_A_slot13,RAND_A_slot14,RAND_A_slot15,RAND_A_slot16,RAND_A_slot17,RAND_A_slot18,RAND_A_slot19,RAND_A_slot20,RAND_A_slot21,RAND_A_slot22,RAND_A_slot23,RAND_A_slot24,RAND_A_slot25,RAND_A_slot26,RAND_A_slot27,RAND_A_slot28,RAND_A_slot29,RAND_A_slot30,RAND_A_slot31,RAND_A_slot32,q20,q21,q24,q15,q14,q16,q17
435,5,10,def.ce.fa.b,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg79;fbclid=IwAR0AccHqU8CslVolkLuDPkumX4JX3FDqrbI6Vn6qgpCgXVZdDlbiourMLBc;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=10,21f62d87394a673705966260fa040d3e,1585506462.03908,1940.484,KRAKOW,,22,14,7,21,25,12,20,28,15,9,10,17,23,8,4,16,31,3,29,26,24,18,32,6,19,27,13,11,30,1,2,5,,,,,,,
436,5,7,92.53.ac8.8,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7d;fbclid=IwAR2g4PejNgttCmULbr6gXvHnF5qVGsgvPuV9MWe9XjNdsAToQF8emmjw_8U;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=14,ea87306d1a50f413aae2884cfded94e6,1585506676.63861,2609.47,VILO,,22,32,2,10,15,18,6,8,5,29,21,9,28,24,7,30,14,19,23,11,17,25,4,27,3,31,16,1,13,26,12,20,6,8,9,5,1,2,2
439,5,7,9.fb4.968.7,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7d;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=14,7efce0d1ccd98cd2afc854e7b5ebe412,1585509107.91422,837.438,VILO,,31,16,5,30,9,25,29,11,7,22,10,13,26,14,4,6,23,24,1,3,20,17,21,32,12,15,8,2,28,27,19,18,3,3,1,5,2,2,1
438,5,10,733.367.2.d,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg79;fbclid=IwAR3UpJoV9MUAmrBfZJJwIht_AVIxAB5fsf1Slrkcvv2rxAeFxmS-ox_Dzow;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=10,d16a260506c6a1f4533882707293c2a1,1585507625.38957,3226.463,KRAKOW,,2,12,28,3,31,16,26,1,10,9,17,29,19,6,24,27,18,5,23,30,4,32,20,22,21,13,15,14,7,8,25,11,,,,,,,
440,5,10,c4e.73.ee.7,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7d;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=14,e7ab2944d0b968934e16af4efd661b8a,1585509460.12556,2541.766,VILO,,27,9,3,6,8,7,13,16,25,11,15,31,2,14,32,22,10,24,26,1,23,17,4,21,30,28,18,12,5,20,19,29,,,,,,,
441,5,10,9.740.513.6,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7d;fbclid=IwAR0lWVm1ABTqW1B8DMEvdjh_yM8V3Ye-JIwK_3cwL0MkOnP6mIMyX3769Mc;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=14,d2318e8411100b23ed8d8113800534fc,1585510364.00332,2729.286,VILO,,25,6,21,19,13,15,9,16,12,1,30,20,17,32,18,26,5,7,10,28,14,2,22,27,24,29,4,8,3,11,23,31,,,,,,,
442,5,10,925.2d.0b.0,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7a;fbclid=IwAR2ejOq1ouUTx-YMjo3Mki2x0DBuqeehQksxlcfAuEyL6e9yoWpcrRTDQn8;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=13,ae697ddad74dd95ce8bca7dc3d6926f8,1585511161.45447,1931.848,ZYS,,1,26,14,5,17,15,28,23,25,10,24,12,9,19,11,20,4,32,7,27,31,18,13,22,8,29,30,2,21,6,3,16,,,,,,,
445,5,7,949.7be.8.1,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7d;fbclid=IwAR1UfkrSE2V3mX3POFm78LcMP-n3xEmqTYIlJgVVGGtsiv4MZt1RVFQKUa4;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=14,04ebc26bbd19a80008e6105c3dcfd613,1585512809.99617,424.81,VILO,,25,27,29,6,28,16,10,22,19,18,2,20,24,13,31,26,17,9,15,8,5,4,11,21,30,7,14,32,23,3,12,1,3,7,9,6,4,2,1
443,5,10,e4.651.e7.c,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7a;fbclid=IwAR3cGwjqTy10jT2y7kGeYET1BQ4To-wIHgoXAaS0upne_OmBI7qucYhcus4;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=13,0cd3884007a5736440390ec98721c6a3,1585511327.91892,1966.801,ZYS,,18,5,27,15,9,32,1,4,10,29,30,22,26,17,14,8,20,3,25,24,21,6,16,11,13,7,19,31,12,23,28,2,,,,,,,
444,5,10,8c.3.9711.b,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7d;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=14,d55b56672cc82a3afd8946e60f49c67e,1585512044.31625,1801.965,VILO,,12,21,20,17,26,2,22,16,23,18,6,4,5,13,3,9,24,11,1,8,30,19,27,7,10,14,32,28,31,29,15,25,,,,,,,
446,5,7,98.0a.7f1.b,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7a;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=13,08f94305ea8c9173d12cf89e8d536087,1585513607.1253,695.165,ZYS,,16,20,4,2,28,30,13,5,26,21,24,8,25,12,15,18,27,11,6,31,22,17,19,1,9,29,32,10,14,3,7,23,3,7,7,8,2,3,3
450,5,7,8ef.3d2.d.f,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7b;fbclid=IwAR1_OdEQ3m-7Oa5UZ1sl9JX4di7usPY3IjI6Z4JtcyssAJkJLhaeRD6fYag;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=12,f9d2c6e848d2e92e2711b09d9064fdf1,1585515744.90876,630.823,FNG,,17,12,5,1,27,29,30,32,20,3,18,11,9,10,16,28,7,19,21,8,15,31,26,25,4,14,24,22,23,13,2,6,2,3,1,4,2,6,2
448,5,10,c4e.73.dc.4,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7a;fbclid=IwAR3QgsCQyhfL_O0NDWEod9SHbdl54c_BHxUnLmMFxEPSTf6nVQQLYNIiRzk;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=13,d4bba18b4cb082a4c8f5f544931e1095,1585514601.03997,1834.215,ZYS,,23,14,25,11,16,18,24,31,4,9,20,19,29,21,22,3,13,2,5,28,7,30,15,26,17,1,12,27,10,8,6,32,,,,,,,
447,5,10,c4.e7.3dc.4,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7a;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=13,76843782793dade96f8cb424e04da6d5,1585514595.25124,1840.017,ZYS,,3,32,25,27,7,9,13,16,23,19,31,15,22,24,1,21,5,20,29,10,4,2,28,17,8,14,11,26,30,18,6,12,,,,,,,
449,5,10,8.cb8.d9d.7,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7b;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=12,dfdaa349944d1bc5c33da0c69dccd83d,1585514652.28115,1812.477,FNG,,27,31,14,18,17,8,16,20,23,19,12,10,6,26,2,9,29,21,15,28,3,24,5,1,7,22,13,30,4,25,32,11,,,,,,,
452,5,7,9.9d.603d.7,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7a;fbclid=IwAR14RraSN0W-YfkEkkWXoOwYAyqMvOEoucYHsqFsfVSSHipz41WZdKRGpGU;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=13,03525391e0f67f2e2cd61a4274b42b1f,1585517089.977,440.24,ZYS,,2,21,1,7,11,5,15,13,32,24,30,23,17,22,6,18,16,29,8,10,14,19,3,27,25,4,28,9,26,12,20,31,2,8,9,6,1,2,2
451,5,10,6c.b6.623.f,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7d;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=14,eb3c16a06c73c820ce11c73dfee3e724,1585516480.37442,2260.266,VILO,,14,20,7,19,12,1,17,25,8,30,3,26,15,4,18,29,27,9,31,32,11,16,6,21,28,24,13,10,5,23,2,22,,,,,,,
460,5,7,7d.d8.159.8,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7e;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=17,12a4a68dfb4659f780fe2bd1960ecb17,1585518629.94525,791.129,AJA,,9,11,23,28,24,17,27,14,31,12,1,18,2,19,26,20,13,5,22,15,16,30,10,21,32,7,25,4,29,3,6,8,2,3,4,4,2,3,2
461,5,7,e.4.27bdb.0,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7e;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=17,3642b862b8f3addf144bb6d333bed00b,1585518857.44023,603.842,AJA,,32,5,16,3,23,8,13,6,12,27,29,15,31,9,1,2,22,21,17,25,10,30,19,7,24,28,26,14,4,11,18,20,4,8,2,4,1,2,2
453,5,10,d.e4.7462.d,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7e;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=17,7b4a5fef39c3e37f799cf9a27752665b,1585518155.01057,1907.368,AJA,,13,25,5,6,21,23,20,31,14,3,4,26,1,22,7,28,12,15,18,27,24,11,17,9,19,16,32,29,8,10,2,30,,,,,,,
455,5,10,de.47.462.6,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7e;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=17,fdefaa272abbd14c8dcc03ba568a606f,1585518560.3995,1855.453,AJA,,19,25,31,1,5,11,14,2,32,23,6,15,27,20,17,21,16,13,10,7,3,4,26,18,28,8,22,9,12,24,30,29,,,,,,,
456,5,10,7dd.81.59.8,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7e;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=17,5f7b927260eab5bb6a4ca58b3ec5c2ad,1585518600.86589,1814.999,AJA,,28,22,12,3,5,15,4,2,26,6,23,7,13,32,1,19,31,24,16,11,20,29,21,25,18,27,14,17,10,30,9,8,,,,,,,
454,5,10,de4.74.62.6,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7e;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=17,39f8e016bd8c21e10413ec30982da509,1585518559.844,1856.035,AJA,,16,25,31,32,6,8,13,9,14,19,27,30,1,7,22,5,18,4,10,11,2,28,23,21,29,17,3,15,26,24,20,12,,,,,,,
459,5,10,7d.d81.59.8,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7e;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=17,a55693bacff964d0477f96fa807fd899,1585518616.53578,1803.264,AJA,,32,28,2,5,10,4,27,21,16,26,7,19,9,12,29,31,13,25,17,30,23,20,1,6,8,15,18,3,14,24,11,22,,,,,,,
457,5,10,7d.d8.159.8,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7e;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=17,7c2e49ce7a9a993e18718d165c4e859e,1585518616.51228,1803.302,AJA,,27,21,31,32,23,6,22,11,13,8,19,29,3,24,2,10,17,14,28,4,20,9,26,18,7,25,5,12,1,16,15,30,,,,,,,
458,5,10,7.dd8.159.8,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7e;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=17,017825623840ee88528cb5d73282e4ac,1585518616.52955,1803.298,AJA,,15,2,22,30,12,17,29,28,16,7,18,9,23,4,1,25,19,14,5,10,21,20,3,26,24,31,8,27,13,6,11,32,,,,,,,
462,5,10,e4.27b.db.0,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7e;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=17,c60e8e40eba76927a98e09360235e1da,1585518857.49773,2305.691,AJA,,14,30,26,1,3,31,6,21,22,27,2,28,7,13,12,9,20,19,29,5,4,23,18,15,16,32,17,25,11,8,10,24,,,,,,,
464,5,10,de4.752.3.0,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7e;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=17,d04341a87ab94fa9d21e257aee9e43d9,1585518920.12646,2243.075,AJA,,1,29,18,27,11,16,3,19,10,31,24,25,14,9,22,15,5,20,8,12,21,32,4,17,23,7,6,26,30,2,28,13,,,,,,,
463,5,10,c.4e.775d.b,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7e;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=17,7f7c18f8e2190cc57f1ceb091df410e7,1585518900.38529,2262.829,AJA,,10,2,21,28,22,20,5,17,16,25,18,4,27,26,23,12,11,1,6,9,30,13,31,15,32,19,8,3,24,14,7,29,,,,,,,
465,5,7,980.a.161.5,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7e;fbclid=IwAR1bJV3_Fe1af6PRFDd7tsRB6jqaKtTbwQe2GFYtvSCAsiKbiFQkbiMG0k0;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=17,d7dbd3800ba0658cd544336e30a84d6f,1585521329.81613,1258.633,AJA,,23,16,29,9,10,12,32,7,6,31,20,19,27,21,18,24,28,4,15,11,17,22,1,25,26,3,5,13,30,8,14,2,3,8,8,4,4,1,1
467,5,10,925.73.98.6,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7a;fbclid=IwAR3QgsCQyhfL_O0NDWEod9SHbdl54c_BHxUnLmMFxEPSTf6nVQQLYNIiRzk;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=13,3a5a7679050f4c35b2783597f5a80239,1585523160.87465,3241.601,ZYS,,22,8,13,24,27,32,20,30,4,6,29,25,9,26,10,19,17,2,5,7,12,28,31,21,3,14,18,15,16,23,11,1,,,,,,,
466,5,10,92.50.ab3.5,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7e;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=17,af4cde559625ae7d862f6f7f362d69e3,1585522179.582,4222.91,AJA,,25,6,1,24,32,2,10,15,11,23,21,4,22,26,12,18,3,9,30,29,7,5,20,16,27,28,8,19,17,31,14,13,,,,,,,
469,5,7,92.564.96.0,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7a;fbclid=IwAR3tpYJodigcnMENKNEZLuxPmBoNhrnEr8Rs41NO6yThd5k2nXLMFYtf1Mw;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=13,a8ea4eaef255c0ace53bc2f6d94e255d,1585526366.09299,597.356,ZYS,,32,30,29,1,5,13,4,9,22,2,8,24,12,10,21,26,28,25,23,7,16,27,11,20,3,19,15,17,31,18,14,6,3,3,1,5,2,1,2
468,5,10,ac8e.47.1.f,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg79;fbclid=IwAR3wSdIzE8E9p--Y7A_kX83RO-1i4Yzr1dSbppDTI8jyimLgJ3X9HNmwbqg;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=10,2de50d9a59aad2d486bdde2011d23d8c,1585526195.87731,3806.41,KRAKOW,,7,10,15,28,12,5,32,1,18,31,21,23,13,27,25,2,4,22,20,11,8,17,9,29,24,3,30,14,26,16,6,19,,,,,,,
472,5,10,e4.6.5554.7,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg79;fbclid=IwAR3vGFhPQSZRKrp2QGnZQwBQRSbXHIoVZicJuli02ToyJCP0VyAhHDiIT2k;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=10,5dde8d55ea2e931a9c6bdd13096ae42b,1585526926.27295,3076.031,KRAKOW,,15,17,6,14,19,13,9,20,10,18,32,11,3,4,8,1,21,27,23,26,25,12,31,24,28,2,30,7,29,22,16,5,,,,,,,
471,5,10,6cb.6.5a2.3,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7a;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=13,bcd0a605576fb40a274c37290b82f4e1,1585526642.10956,3360.211,ZYS,,30,13,28,18,23,6,11,2,21,10,24,20,29,27,22,8,32,5,19,4,15,7,16,9,25,17,31,1,12,14,26,3,,,,,,,
470,5,10,6cb.65.a3.d,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7a;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=13,123382ff58a1f19b48e5de377130b464,1585526641.01042,3361.326,ZYS,,24,15,2,4,21,29,7,32,9,31,20,13,18,25,1,27,26,30,5,10,22,28,17,23,14,6,16,11,19,8,3,12,,,,,,,
473,5,10,e.45.4014.1,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg79;fbclid=IwAR1yzXhsrtA1c2OV0TKsyr7btNBrQRLrsiEFn6c4qYFRboPT-Ui3cudzNxU;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=10,55c6ee6059033a3d0a77413110d19233,1585528511.37131,5091.431,KRAKOW,,21,19,28,29,32,24,4,27,10,6,20,1,31,30,14,13,11,8,16,22,9,18,7,25,17,12,26,2,5,15,23,3,,,,,,,
474,5,10,9f.b4.d6b.a,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7e;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=17,e7e5c1ddf9af6eeec1871bff939fba68,1585551260.97076,3941.206,AJA,,12,31,18,20,22,7,10,17,28,32,5,30,29,1,19,9,6,15,25,14,24,2,4,16,11,3,27,8,26,13,21,23,,,,,,,
475,5,7,ef.a4.d95.e,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7d;fbclid=IwAR2kIKwXIUJTAPBxaTEtl9sZZus_A_5Q3hd3sNopxK4mY2mzjqGz9-7azHU;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=14,a5e8f9b8c4172d98311dbbc240a12d88,1585555122.57547,942.49,VILO,,15,9,5,20,6,21,11,31,24,25,7,26,22,2,4,23,1,13,10,8,30,16,19,18,32,28,27,3,14,12,17,29,4,8,2,5,2,2,2
476,5,10,9.256d.aa.b,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7a;fbclid=IwAR2q2s-4gwQsaWz6IkGRawRohUq-Uc_TPawNTOHjlwlHs_WdUersgNgpVf4;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=13,c537ab56761d43cabd1ce29d3dda25ef,1585556657.9527,2144.718,ZYS,,23,26,30,10,13,31,14,17,29,18,1,6,2,27,8,25,32,28,24,11,15,16,20,12,9,19,4,5,7,3,21,22,,,,,,,
480,5,7,92.4f.d22.6,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg78;fbclid=IwAR2fRR1Iff0YG1Ft4NaZdPeF8zPchvV7D6xnYv9pcsve_cNoDh9ob_VKsRY;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=11,e31500298a1d48b95cf85383929a2958,1585558333.739,919.803,SIS,,7,25,22,23,16,13,18,4,12,1,32,8,11,21,15,5,3,27,19,10,26,24,17,29,28,20,9,6,14,31,2,30,4,4,1,3,2,4,2
481,5,7,94.97a.66.8,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg78;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=11,62fe1de7d03f92b53da0d27364d55b7f,1585558395.3853,908.057,SIS,,17,9,27,6,11,26,19,15,12,23,2,1,16,20,30,13,32,18,10,8,5,31,28,24,22,29,4,21,25,3,7,14,6,3,9,7,1,6,1
492,5,7,de.76b.a7.7,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7d;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=14,1cdd217bb82e647294887d8aa2626ebd,1585559368.90317,573.255,VILO,,4,26,13,18,19,15,3,9,17,11,30,31,20,14,1,32,8,28,29,12,21,5,25,6,2,23,7,24,22,16,10,27,4,4,9,6,2,4,1
494,5,7,ff5.f2f.3.7,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg78;fbclid=IwAR0AAwMXvLwkMovRg_XpBMHJy_khTUX_VITHn8YUSoRR5V9VHuIzsVeFxXw;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=11,57dd6c8874d2188441a96829ebbf4e03,1585559642.9491,530.303,SIS,,32,6,29,24,9,4,19,15,26,17,16,30,27,20,31,28,7,18,11,5,23,8,1,25,12,21,13,3,22,10,14,2,3,3,6,9,2,1,3
479,5,9,92.4.d7be.7,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg78;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=11,f24e3f67f1714bd0cbdf2fcd30603803,1585558272.9949,1970.06,SIS,,25,28,32,7,22,11,20,4,29,30,3,12,8,27,21,1,24,17,9,26,14,15,2,5,6,16,10,31,19,18,13,23,,,,,,,
496,5,7,e4.65.a79.b,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg78;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=11,4af98584c07aaecc7c5affbab37d2823,1585559814.79819,532.02,SIS,,20,2,27,3,4,7,30,28,8,24,23,19,5,6,11,9,13,32,26,12,15,16,22,21,14,10,25,31,1,18,17,29,5,1,2,5,1,4,2
493,5,7,0.0dc.79a.3,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg78;fbclid=IwAR3nuLg10eMbMCOdzQMDvF76Mx-25KgG3CQ4KXLbjgMla56eU58H4tx6f8U;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=11,e2f6491bbe5dd049dfd7dd331bd41fae,1585559604.46131,743.641,SIS,,29,22,20,2,17,25,31,6,8,16,5,10,4,26,14,7,24,30,18,32,15,19,11,3,9,23,28,1,12,27,13,21,3,2,1,4,2,6,1
482,5,9,9.2.56e28.3,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg78;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=11,4f9462ecc6e5a9ec73b6555b44ed2db8,1585558407.54738,2121.578,SIS,,15,31,2,18,17,8,23,14,28,3,5,12,4,21,26,24,13,7,1,27,6,25,11,22,10,32,16,30,20,9,19,29,,,,,,,
